order_id,user_id,order_date,order_status,total_amount
O00008191,U000208,24/04/2024 21:33,returned,101370
O00008192,U002466,08/04/2024 20:12,completed,104400
O00008193,U007096,29/04/2024 19:57,cancelled,38170
O00008194,U009855,15/06/2024 22:45,processing,11920
O00008195,U001314,28/06/2025 04:24,returned,27930
O00008196,U009188,03/02/2024 10:48,shipped,52500
O00008197,U003407,06/02/2025 23:44,shipped,98020
O00008198,U000435,01/10/2024 00:45,processing,15600
O00008199,U002815,19/10/2024 00:02,processing,59840
O00008200,U003167,04/01/2024 09:22,cancelled,132850
O00008201,U003321,08/02/2024 12:49,returned,7800
O00008202,U001560,25/12/2024 08:14,processing,4805
O00008203,U004445,12/11/2025 13:14,shipped,38000
O00008204,U005317,20/08/2024 03:06,returned,37390
O00008205,U003744,30/07/2025 06:00,cancelled,27960
O00008206,U001529,15/01/2024 03:45,shipped,2000
O00008207,U004157,10/05/2024 02:55,completed,45750
O00008208,U004706,11/01/2024 11:14,returned,109700
O00008209,U006105,11/01/2025 04:23,shipped,11750
O00008210,U009062,03/10/2024 15:37,returned,162940
O00008211,U001568,18/03/2025 04:06,completed,26640
O00008212,U004040,08/01/2024 18:27,returned,6300
O00008213,U005128,08/04/2025 02:27,cancelled,103440
O00008214,U007022,20/07/2024 19:56,cancelled,29700
O00008215,U001078,01/01/2025 08:18,completed,5850
O00008216,U007226,01/09/2024 06:19,shipped,3920
O00008217,U005436,20/06/2024 12:32,completed,11370
O00008218,U004416,02/06/2025 13:48,shipped,12750
O00008219,U001664,24/03/2024 11:55,shipped,1500
O00008220,U005439,16/01/2025 21:59,shipped,7960
O00008221,U008354,02/11/2024 19:20,shipped,33300
O00008222,U003820,07/10/2024 02:08,completed,16500
O00008223,U009367,03/10/2025 15:18,shipped,53910
O00008224,U002577,25/04/2024 08:45,cancelled,117690
O00008225,U000439,25/09/2024 08:56,cancelled,13500
O00008226,U004125,24/10/2025 12:21,completed,139950
O00008227,U002695,17/04/2024 03:49,completed,62820
O00008228,U005105,04/07/2024 07:11,processing,20930
O00008229,U005648,03/09/2025 17:13,completed,22500
O00008230,U004516,02/02/2024 01:45,shipped,58310
O00008231,U005723,18/07/2025 01:26,completed,64575
O00008232,U004989,02/10/2025 11:48,completed,147250
O00008233,U008902,13/05/2025 00:45,processing,39430
O00008234,U008204,09/05/2024 00:09,returned,16150
O00008235,U001153,01/02/2025 04:51,returned,29900
O00008236,U009668,20/09/2024 02:49,cancelled,104160
O00008237,U009935,02/06/2024 12:56,completed,15190
O00008238,U009817,15/03/2025 07:47,processing,16500
O00008239,U002021,18/08/2025 23:52,cancelled,59250
O00008240,U009196,24/07/2024 13:22,shipped,16050
O00008241,U005992,27/02/2024 21:11,cancelled,10920
O00008242,U001977,06/10/2025 09:39,completed,4920
O00008243,U001282,29/10/2025 03:51,cancelled,105000
O00008244,U009489,21/06/2025 00:46,returned,93720
O00008245,U007207,11/09/2025 01:13,completed,11940
O00008246,U001557,16/10/2024 05:24,cancelled,3300
O00008247,U007852,26/02/2025 08:33,shipped,23370
O00008248,U008068,21/01/2024 21:46,shipped,45750
O00008249,U000023,02/01/2024 21:18,processing,24280
O00008250,U001992,30/04/2024 15:24,completed,60580
O00008251,U000163,17/09/2025 01:11,shipped,84460
O00008252,U006296,04/05/2025 04:44,completed,84470
O00008253,U007816,29/05/2024 08:19,cancelled,39630
O00008254,U005863,24/12/2024 12:38,shipped,43810
O00008255,U001999,15/03/2025 07:18,processing,163330
O00008256,U005697,12/06/2024 10:51,cancelled,81150
O00008257,U004416,30/08/2025 10:53,completed,63200
O00008258,U001893,24/09/2025 13:00,shipped,210710
O00008259,U001117,29/09/2024 10:17,completed,19500
O00008260,U007016,03/05/2025 02:51,processing,84210
O00008261,U005306,20/06/2024 07:30,processing,135105
O00008262,U008540,14/08/2025 20:11,cancelled,4500
O00008263,U001853,16/03/2024 23:22,completed,17142
O00008264,U005756,03/09/2025 18:45,completed,10170
O00008265,U003846,01/08/2025 21:20,returned,140910
O00008266,U006498,14/08/2025 00:40,returned,43250
O00008267,U002114,31/05/2025 13:45,processing,38990
O00008268,U008717,20/10/2024 00:23,cancelled,20050
O00008269,U004269,01/09/2024 11:01,completed,32850
O00008270,U004591,31/01/2024 20:28,shipped,21750
O00008271,U009321,19/07/2025 19:33,cancelled,78100
O00008272,U009992,30/12/2024 19:10,completed,1050
O00008273,U009957,01/07/2024 17:25,shipped,37070
O00008274,U008162,20/02/2025 00:20,cancelled,25370
O00008275,U000594,02/12/2024 07:00,returned,6300
O00008276,U000515,11/11/2024 19:20,shipped,38940
O00008277,U009015,21/06/2025 18:48,returned,81150
O00008278,U009383,29/11/2024 23:48,cancelled,2750
O00008279,U000661,10/04/2025 19:05,returned,28750
O00008280,U003105,27/07/2024 15:27,shipped,4050
O00008281,U008171,05/08/2025 07:02,processing,22630
O00008282,U009202,28/03/2024 11:06,returned,67600
O00008283,U008338,30/03/2025 03:17,shipped,178100
O00008284,U000703,09/07/2024 01:39,cancelled,18720
O00008285,U003603,06/09/2025 20:07,cancelled,80140
O00008286,U005686,26/03/2024 07:16,returned,134800
O00008287,U008478,27/02/2025 01:17,returned,117460
O00008288,U000992,18/04/2024 04:55,completed,5000
O00008289,U007252,24/04/2024 13:18,shipped,2700
O00008290,U003270,19/05/2024 23:42,returned,106700
O00008291,U007874,13/01/2024 07:20,cancelled,8340
O00008292,U004992,15/03/2024 17:08,processing,15000
O00008293,U006578,21/06/2025 23:16,processing,4000
O00008294,U006178,29/09/2024 14:03,completed,1500
O00008295,U006889,01/09/2024 08:02,returned,21700
O00008296,U008390,02/03/2025 20:16,cancelled,24030
O00008297,U003699,12/10/2024 05:53,shipped,54380
O00008298,U004541,24/04/2025 22:27,shipped,14000
O00008299,U002297,18/04/2025 00:41,processing,40970
O00008300,U005869,18/08/2024 15:34,completed,22400
O00008301,U001404,23/05/2024 05:57,cancelled,54500
O00008302,U005087,14/10/2025 12:16,completed,20700
O00008303,U003068,03/09/2024 21:26,shipped,26950
O00008304,U008018,22/08/2025 20:33,cancelled,21920
O00008305,U009913,17/10/2025 16:29,completed,40700
O00008306,U008087,19/07/2025 01:32,processing,10650
O00008307,U006318,17/03/2025 05:16,returned,5950
O00008308,U004918,11/11/2025 04:23,shipped,12900
O00008309,U003604,01/12/2024 17:12,processing,25350
O00008310,U007690,08/10/2025 10:51,processing,30450
O00008311,U002769,10/02/2024 07:20,completed,3850
O00008312,U003479,27/08/2025 08:28,cancelled,5400
O00008313,U005346,22/03/2024 23:26,returned,121794
O00008314,U005913,18/07/2025 06:09,returned,40760
O00008315,U006701,08/05/2025 06:22,completed,1000
O00008316,U005542,08/06/2025 14:42,processing,7550
O00008317,U002446,04/11/2025 02:34,completed,23150
O00008318,U005536,22/02/2024 11:00,processing,92700
O00008319,U000356,19/08/2025 14:54,processing,33000
O00008320,U003305,05/10/2025 03:57,shipped,35970
O00008321,U005504,15/08/2025 09:56,processing,35230
O00008322,U003486,08/03/2024 18:30,returned,39230
O00008323,U008245,12/06/2024 06:52,returned,47620
O00008324,U002445,30/09/2025 12:25,returned,55230
O00008325,U007731,20/02/2025 11:22,shipped,12400
O00008326,U004671,12/04/2025 10:51,returned,17160
O00008327,U008723,23/09/2024 08:30,shipped,75390
O00008328,U008809,02/02/2024 03:39,processing,79190
O00008329,U001915,24/07/2025 21:31,completed,39140
O00008330,U000314,06/03/2025 17:20,shipped,6500
O00008331,U008750,28/03/2024 06:16,returned,21480
O00008332,U000416,05/04/2025 02:40,returned,40640
O00008333,U003683,09/04/2025 17:31,cancelled,6930
O00008334,U004210,10/08/2024 08:49,completed,42110
O00008335,U000914,08/12/2024 01:30,returned,5970
O00008336,U003353,24/06/2025 02:46,returned,27900
O00008337,U009589,21/07/2024 12:54,completed,14400
O00008338,U006497,05/07/2025 12:32,returned,12500
O00008339,U005248,24/03/2025 03:15,completed,9000
O00008340,U009656,16/01/2024 09:26,returned,84330
O00008341,U004752,02/10/2024 03:32,returned,115710
O00008342,U002773,17/05/2024 09:36,shipped,13520
O00008343,U005244,07/04/2025 21:58,shipped,78252
O00008344,U009509,12/01/2025 07:19,returned,30350
O00008345,U007604,26/07/2025 05:39,completed,9160
O00008346,U006714,26/12/2024 05:01,processing,59940
O00008347,U008827,02/05/2025 22:37,cancelled,6750
O00008348,U004367,24/04/2024 09:03,completed,72070
O00008349,U008333,15/06/2024 20:00,completed,19440
O00008350,U002987,24/08/2025 02:05,shipped,10950
O00008351,U003877,26/10/2025 09:38,shipped,13750
O00008352,U005999,04/10/2025 01:11,returned,29700
O00008353,U001046,01/10/2025 11:40,processing,12250
O00008354,U006357,30/09/2024 12:57,processing,54270
O00008355,U005635,03/10/2025 20:50,cancelled,34920
O00008356,U004488,01/05/2025 04:06,completed,72022
O00008357,U001114,24/10/2024 09:10,completed,17960
O00008358,U004285,08/05/2025 18:43,completed,151960
O00008359,U009881,05/12/2024 18:37,cancelled,53660
O00008360,U002346,20/01/2025 10:45,returned,62200
O00008361,U008862,30/04/2024 04:06,completed,3900
O00008362,U003681,20/10/2025 01:20,returned,53340
O00008363,U009043,20/06/2024 10:23,completed,34800
O00008364,U000922,22/09/2024 14:21,returned,33930
O00008365,U000758,20/08/2025 14:30,processing,42370
O00008366,U008124,29/09/2025 16:41,completed,3750
O00008367,U005435,15/07/2024 11:31,shipped,91090
O00008368,U009298,18/03/2024 13:56,shipped,14590
O00008369,U003229,01/11/2025 18:40,completed,6650
O00008370,U002719,29/08/2025 19:17,processing,62250
O00008371,U007167,21/04/2024 03:02,completed,23150
O00008372,U000959,03/08/2024 09:36,returned,81530
O00008373,U005103,27/05/2024 01:58,returned,41890
O00008374,U007166,30/12/2024 19:09,shipped,17200
O00008375,U008681,19/01/2024 07:20,returned,24000
O00008376,U007393,02/08/2025 16:06,returned,47960
O00008377,U007730,16/07/2025 01:45,processing,21380
O00008378,U006513,13/02/2025 01:57,returned,12600
O00008379,U002818,29/06/2024 18:57,completed,92240
O00008380,U008569,26/07/2024 08:39,completed,7200
O00008381,U007489,25/10/2025 12:30,completed,157570
O00008382,U001332,18/04/2024 13:17,completed,58450
O00008383,U000284,29/07/2024 02:47,returned,97800
O00008384,U004083,28/06/2025 08:18,completed,18680
O00008385,U003735,10/10/2024 04:58,completed,125180
O00008386,U002194,11/04/2024 14:28,returned,149320
O00008387,U000508,03/03/2025 07:10,shipped,20000
O00008388,U000472,04/02/2025 16:12,returned,106950
O00008389,U007450,26/11/2024 00:27,returned,33620
O00008390,U007521,12/01/2025 02:10,returned,60800
O00008391,U006708,16/03/2024 16:20,processing,60430
O00008392,U007680,26/10/2025 18:40,shipped,73270
O00008393,U005847,16/10/2025 05:34,shipped,45000
O00008394,U000427,22/10/2025 16:27,processing,22400
O00008395,U007778,08/03/2025 14:02,cancelled,61608
O00008396,U005375,13/05/2025 07:18,returned,29550
O00008397,U006582,25/06/2024 16:35,processing,36890
O00008398,U002740,10/07/2025 14:59,shipped,56570
O00008399,U004993,20/12/2024 12:38,returned,38500
O00008400,U003489,05/10/2024 10:21,cancelled,100000
O00008401,U000785,04/08/2025 15:19,returned,73430
O00008402,U002153,04/01/2024 10:43,shipped,11900
O00008403,U007879,19/12/2024 09:21,completed,34400
O00008404,U009338,11/08/2024 17:51,returned,23750
O00008405,U000158,01/12/2024 06:11,processing,41950
O00008406,U004130,31/12/2024 01:11,processing,20700
O00008407,U004861,08/07/2024 20:11,processing,3600
O00008408,U000209,15/01/2024 09:42,cancelled,59880
O00008409,U007299,23/07/2025 00:24,returned,6800
O00008410,U005698,01/04/2025 13:18,shipped,34760
O00008411,U006085,08/12/2024 19:37,shipped,69930
O00008412,U008951,07/06/2024 11:34,cancelled,8500
O00008413,U006731,22/08/2024 11:05,returned,6200
O00008414,U003591,14/08/2025 02:37,shipped,22750
O00008415,U006928,10/07/2025 12:09,shipped,74410
O00008416,U008345,15/02/2025 12:06,completed,41070
O00008417,U009009,12/02/2025 05:01,completed,10430
O00008418,U008067,30/04/2024 23:56,cancelled,31210
O00008419,U008157,09/02/2025 18:54,processing,62340
O00008420,U001132,13/02/2025 22:25,completed,14950
O00008421,U002200,19/12/2024 00:27,shipped,24270
O00008422,U004103,14/07/2025 18:16,processing,240630
O00008423,U001835,04/10/2024 16:47,returned,220001
O00008424,U000735,04/12/2024 03:21,completed,79070
O00008425,U009430,03/02/2025 11:09,completed,36820
O00008426,U006274,09/04/2024 12:53,processing,78850
O00008427,U005499,21/07/2025 12:49,completed,9150
O00008428,U005541,23/04/2025 18:12,cancelled,58590
O00008429,U001435,04/02/2025 06:36,completed,8470
O00008430,U006218,12/01/2024 22:12,shipped,62650
O00008431,U009552,08/07/2025 16:48,returned,75930
O00008432,U006918,11/01/2025 07:20,cancelled,22820
O00008433,U003249,13/10/2024 22:21,returned,3750
O00008434,U009316,18/10/2024 13:08,completed,3560
O00008435,U002255,08/05/2025 20:18,processing,29610
O00008436,U002768,24/08/2024 14:29,completed,85960
O00008437,U004136,05/07/2024 04:15,returned,89940
O00008438,U006367,01/01/2024 07:42,processing,93250
O00008439,U008131,21/11/2024 11:09,returned,7160
O00008440,U005585,12/06/2025 09:59,processing,14273
O00008441,U007453,18/10/2024 13:06,completed,83100
O00008442,U001213,06/05/2024 21:49,returned,33630
O00008443,U003691,29/09/2025 21:54,cancelled,3400
O00008444,U006072,12/10/2024 22:20,completed,64850
O00008445,U003491,05/03/2024 18:47,returned,2400
O00008446,U007237,25/04/2024 03:32,completed,98340
O00008447,U000379,23/10/2024 00:29,shipped,6650
O00008448,U001523,27/04/2024 02:55,completed,142400
O00008449,U005423,30/04/2024 10:43,shipped,14000
O00008450,U000244,21/01/2024 21:02,returned,6040
O00008451,U000634,18/07/2024 23:13,completed,2240
O00008452,U004993,03/02/2025 19:04,shipped,8800
O00008453,U004943,29/05/2025 06:22,returned,28760
O00008454,U003211,27/11/2024 23:00,shipped,68530
O00008455,U002721,14/01/2025 03:52,shipped,16140
O00008456,U002421,04/01/2025 02:39,shipped,69127
O00008457,U008311,24/05/2025 18:26,cancelled,90990
O00008458,U009721,09/11/2025 19:19,completed,78050
O00008459,U001202,24/09/2025 00:50,completed,15120
O00008460,U000394,11/10/2024 19:17,cancelled,27120
O00008461,U001104,13/11/2024 18:30,cancelled,33200
O00008462,U002482,07/07/2025 05:17,cancelled,15590
O00008463,U002117,02/11/2024 05:48,completed,22200
O00008464,U005280,14/11/2025 02:19,processing,8800
O00008465,U007522,04/09/2025 07:31,shipped,25237
O00008466,U003959,18/06/2025 18:54,shipped,1200
O00008467,U007483,10/10/2025 22:02,shipped,61923
O00008468,U002644,20/02/2024 16:47,completed,26320
O00008469,U009909,20/06/2024 08:41,cancelled,52500
O00008470,U002802,12/06/2025 01:55,returned,19250
O00008471,U002723,19/09/2024 16:58,returned,10200
O00008472,U008361,01/01/2025 09:21,shipped,58450
O00008473,U001550,23/10/2025 14:25,completed,102700
O00008474,U009871,19/03/2025 12:49,shipped,55750
O00008475,U007268,05/11/2025 09:47,processing,54374
O00008476,U007190,18/08/2024 02:41,returned,5600
O00008477,U004847,15/07/2025 18:04,returned,55150
O00008478,U006762,29/07/2024 08:14,returned,70720
O00008479,U009674,13/08/2025 11:36,shipped,5600
O00008480,U003286,01/10/2025 09:43,processing,59770
O00008481,U006190,13/03/2024 17:28,shipped,42840
O00008482,U009702,07/07/2024 19:44,returned,9210
O00008483,U009132,06/06/2025 20:06,returned,31300
O00008484,U005973,15/03/2025 10:38,processing,33140
O00008485,U006031,16/02/2024 01:12,processing,39000
O00008486,U001052,26/10/2024 17:13,cancelled,69090
O00008487,U000055,24/03/2025 00:21,returned,54790
O00008488,U003545,26/01/2024 10:01,returned,22620
O00008489,U003983,01/08/2024 19:34,completed,2700
O00008490,U002877,15/02/2024 10:08,processing,84540
O00008491,U001380,12/06/2024 12:52,cancelled,1200
O00008492,U005217,15/05/2025 22:47,cancelled,19960
O00008493,U005206,24/03/2024 17:03,processing,43960
O00008494,U002885,09/01/2025 00:26,completed,20350
O00008495,U008781,18/09/2024 21:29,completed,33830
O00008496,U001537,23/10/2025 23:18,cancelled,44900
O00008497,U003790,12/07/2025 09:00,shipped,154520
O00008498,U009336,04/03/2024 15:58,cancelled,112000
O00008499,U007983,09/10/2024 15:41,returned,23000
O00008500,U006860,27/10/2025 21:06,returned,58500
O00008501,U001574,22/07/2024 02:15,shipped,38050
O00008502,U005629,06/08/2024 03:42,processing,120255
O00008503,U008915,25/05/2025 09:52,cancelled,18750
O00008504,U001539,20/09/2024 18:31,processing,5400
O00008505,U001737,18/11/2024 02:23,shipped,60100
O00008506,U006885,11/08/2025 02:16,returned,55660
O00008507,U007913,20/04/2025 12:18,processing,71880
O00008508,U003982,10/10/2024 21:23,completed,3800
O00008509,U006104,20/09/2025 01:43,returned,125560
O00008510,U002241,13/09/2024 14:23,returned,244580
O00008511,U000496,17/10/2024 16:28,processing,5400
O00008512,U001331,02/08/2024 13:21,processing,97200
O00008513,U002553,02/05/2024 15:21,returned,133990
O00008514,U008272,03/06/2024 02:23,completed,45900
O00008515,U004532,25/05/2024 21:54,completed,27750
O00008516,U005922,27/06/2024 16:15,processing,34970
O00008517,U002730,14/04/2024 18:10,returned,7960
O00008518,U002836,26/08/2024 03:29,shipped,18460
O00008519,U008653,31/12/2024 04:15,returned,31790
O00008520,U004396,14/03/2025 12:21,processing,17540
O00008521,U008637,04/06/2025 15:22,returned,114330
O00008522,U004623,02/07/2024 21:59,shipped,37560
O00008523,U002958,02/10/2024 17:46,cancelled,31850
O00008524,U007149,07/02/2025 04:34,processing,104070
O00008525,U008349,09/03/2024 02:47,cancelled,28500
O00008526,U009919,27/07/2024 07:26,returned,12500
O00008527,U004937,15/11/2024 00:16,processing,3250
O00008528,U006079,01/09/2024 02:05,processing,7960
O00008529,U007441,18/12/2024 21:34,shipped,28440
O00008530,U008559,30/05/2025 00:50,processing,29400
O00008531,U008712,29/03/2025 03:56,completed,16414
O00008532,U006160,28/02/2025 03:22,shipped,94390
O00008533,U009590,09/07/2024 18:03,cancelled,61460
O00008534,U002367,07/05/2025 00:42,shipped,5600
O00008535,U009294,29/06/2025 01:49,shipped,21100
O00008536,U007046,08/06/2024 23:07,shipped,3690
O00008537,U007197,29/03/2024 14:35,shipped,68930
O00008538,U004531,17/01/2025 04:28,returned,104500
O00008539,U005207,02/07/2024 15:46,processing,159680
O00008540,U002858,12/07/2024 21:48,shipped,184500
O00008541,U003197,06/01/2024 02:21,cancelled,3120
O00008542,U005700,13/09/2025 14:22,shipped,16030
O00008543,U008418,17/05/2024 15:55,processing,10500
O00008544,U009030,19/10/2024 04:08,completed,71176
O00008545,U006244,21/02/2024 02:41,returned,89100
O00008546,U006298,20/07/2025 08:24,cancelled,4480
O00008547,U009110,28/07/2024 05:45,returned,86030
O00008548,U009499,13/10/2025 10:56,cancelled,118010
O00008549,U000387,02/09/2025 19:20,returned,17400
O00008550,U005441,24/03/2024 04:20,completed,9660
O00008551,U008277,27/10/2025 22:59,processing,77700
O00008552,U000127,29/08/2025 18:12,completed,37160
O00008553,U004809,05/09/2024 19:29,processing,27000
O00008554,U002256,22/08/2024 04:51,shipped,55920
O00008555,U004033,19/07/2025 11:58,completed,67900
O00008556,U005721,01/09/2024 07:47,shipped,62080
